0.00011666666666666667 -3.0629277091859217
0.00023333333333333333 -3.0076100617524215
0.00035 -2.9531247971496954
0.00046666666666666666 -2.8999535227664213
0.0005833333333333333 -2.848007511113138
0.0007 -2.7966204204561658
0.0008166666666666667 -2.744783801986465
0.0009333333333333333 -2.69167423873598
0.00105 -2.6372037265701485
0.0011666666666666665 -2.5820953272988802
0.0012833333333333334 -2.5274178281409503
0.0014 -2.474025957091025
0.0015166666666666666 -2.4222186047113037
0.0016333333333333334 -2.37160889793148
0.00175 -2.321194844344105
0.0018666666666666666 -2.26976475148293
0.0019833333333333335 -2.216625643276816
0.0021 -2.1621213038717078
0.0022166666666666667 -2.1073970867602823
0.002333333333333333 -2.053693858055088
0.00245 -2.0017839818317436
0.0025666666666666667 -1.9517040466716433
0.002683333333333333 -1.9026736955643968
0.0028 -1.8532724144392494
0.002916666666666667 -1.8021181827442114
0.003033333333333333 -1.7488375833222762
0.00315 -1.6943892673666374
0.003266666666666667 -1.6403735459609428
0.0033833333333333332 -1.5881395592351923
0.0035 -1.538298039984071
0.0036166666666666665 -1.4905195801692483
0.0037333333333333333 -1.4434660758618185
0.00385 -1.3951453649200318
0.003966666666666667 -1.344077283381174
0.004083333333333333 -1.2905306628296294
0.0042 -1.2363319617410178
0.004316666666666667 -1.183567162773043
0.004433333333333333 -1.133636711931452
0.00455 -1.0869208268291575
0.004666666666666666 -1.0425612626583098
0.004783333333333333 -0.9982981066941966
0.0049 -0.9511950570452087
0.005016666666666667 -0.8998455881191889
0.0051333333333333335 -0.8458250512474235
0.00525 -0.7922606864016531
0.005366666666666666 -0.7418052275841771
0.005483333333333333 -0.6959459933555001
0.0056 -0.6548776642498787
0.005716666666666667 -0.6169289993136451
0.005833333333333334 -0.577764232368383
0.0059499999999999996 -0.5321223835966202
0.006066666666666666 -0.47928502531971595
0.006183333333333333 -0.42411934580003025
0.0063 -0.37208810746527693
0.006416666666666667 -0.3268082222406954
0.006533333333333334 -0.2906959558520408
0.00665 -0.2653927107646426
0.0067666666666666665 -0.24894278438145595
